Date,Temperature,Humidity,PM2.5,PM10
2022-01-04 13:00:00,4.633249491,73.24546291,39.16018809,124.031823
2022-01-04 14:00:00,22.83227803,93.31132212,7.484282147,127.4695006
2022-01-04 15:00:00,18.69008621,65.71976616,47.51471802,34.91489464
2022-01-04 16:00:00,29.92457342,43.9029244,42.16816469,47.20077341
2022-01-04 17:00:00,11.24967163,4.488101647,44.43850266,123.7674556
2022-01-04 18:00:00,-4.618258933,92.01138133,4.533130205,11.91123664
2022-01-04 19:00:00,22.09601543,47.02962227,36.16163413,48.87701706
2022-01-04 20:00:00,24.23532719,2.899674434,75.64838491,67.25251606
2022-01-04 21:00:00,15.25747389,68.98210713,36.89143734,28.06074228
2022-01-04 22:00:00,24.6935231,48.18372536,71.51719526,26.98712949
2022-01-04 23:00:00,12.22080184,12.43453174,36.94787236,63.7293087
2022-01-05 0:00:00,13.52297732,21.42718093,42.32394415,113.1782587
2022-01-05 1:00:00,9.239345826,6.449068046,56.38921128,126.0349469
2022-01-05 2:00:00,-8.856139297,57.42935397,95.06819368,146.8852639
2022-01-05 3:00:00,-5.144885785,62.20294793,10.88604466,11.09760751
2022-01-05 4:00:00,-8.585686644,50.57422984,3.291376866,32.50233017
2022-01-05 5:00:00,18.63846851,81.7102133,60.79571838,113.4944764
2022-01-05 6:00:00,4.146019148,86.10088213,94.90970889,81.08980591
2022-01-05 7:00:00,12.8856811,61.56243967,98.97231326,49.15196609
2022-01-05 8:00:00,30.84049133,1.275647971,48.41642474,30.83844919
2022-01-05 9:00:00,1.218150312,69.52296557,46.80816211,42.07163275
2022-01-05 10:00:00,8.467231537,41.79992169,64.49637707,64.39334255
2022-01-05 11:00:00,23.99980123,56.55574832,55.56347572,26.57268293
2022-01-05 12:00:00,0.2959174471,64.9080602,63.40880576,144.6338934
2022-01-05 13:00:00,-6.535904058,35.02366143,87.39994255,16.13826669
2022-01-05 14:00:00,3.038815381,91.70985052,74.63061695,147.8366152
2022-01-05 15:00:00,-2.745042074,13.39748667,49.68773917,126.2839929
2022-01-05 16:00:00,31.83639436,67.15118073,46.1864459,63.47274263
2022-01-05 17:00:00,26.36541708,0.4359579957,63.96017485,110.9724502
2022-01-05 18:00:00,18.50316904,92.46511054,45.57062844,100.7272866
2022-01-05 19:00:00,29.21572656,11.25041332,45.77793513,31.99303769
2022-01-05 20:00:00,26.16524346,9.488423015,1.630590179,50.86051292
2022-01-05 21:00:00,-1.60434735,33.30076331,17.40641374,76.96838442
2022-01-05 22:00:00,30.16515493,37.3566286,48.851364,95.67662698
2022-01-05 23:00:00,14.27040089,21.43000723,82.26534591,81.4342472
2022-01-06 0:00:00,26.33480698,58.51216609,27.87270067,70.94811915
2022-01-06 1:00:00,30.3241085,44.2914098,52.26434331,66.47284102
2022-01-06 2:00:00,4.310156374,3.417558904,34.49620848,74.73967489
2022-01-06 3:00:00,-5.047663396,31.96520623,10.48039895,65.15272798
2022-01-06 4:00:00,0.2570823144,81.04329136,95.82984831,81.19951163
2022-01-06 5:00:00,9.219850488,68.97015349,85.46738703,133.1977949
2022-01-06 6:00:00,26.81066447,72.48708536,7.849242447,94.92439696
2022-01-06 7:00:00,28.73287625,69.81169241,71.97872625,108.3931312
2022-01-06 8:00:00,-9.687154126,31.09730214,34.75799044,89.62247006
2022-01-06 9:00:00,12.98362862,9.966392208,99.48498071,96.45265236
2022-01-06 10:00:00,8.783495142,27.2467184,30.23985198,86.75247427
2022-01-06 11:00:00,-0.005148528817,83.17853002,23.87384454,4.029978329
2022-01-06 12:00:00,-4.60605847,98.04707978,56.78905483,149.9397573
2022-01-06 13:00:00,5.192682713,49.38470147,83.51261633,5.041386032
2022-01-06 14:00:00,32.43093668,0.9700354923,19.25188718,59.27220124
2022-01-06 15:00:00,4.544131941,14.00448121,70.94027697,15.76735174
2022-01-06 16:00:00,13.34557798,32.20805753,6.140658314,14.53926757
2022-01-06 17:00:00,21.63585315,57.85853486,91.89347431,119.0290428
2022-01-06 18:00:00,6.363332107,7.509364581,8.107491615,63.8888669
2022-01-06 19:00:00,33.73019372,94.33572987,91.42313763,120.1708062
2022-01-06 20:00:00,33.31012827,36.50836733,49.08072495,40.9179706
2022-01-06 21:00:00,1.330203312,91.25842179,44.80911128,38.46941877
2022-01-06 22:00:00,12.37618277,78.05218028,97.33070795,37.68470727
2022-01-06 23:00:00,3.539523942,75.54372725,99.03841777,92.42184396
2022-01-07 0:00:00,2.817822247,60.67195798,65.0178126,122.2499085
2022-01-07 1:00:00,-8.340087369,62.67838171,12.71192919,67.83915151
2022-01-07 2:00:00,17.43039503,63.80032352,50.61700857,56.8873336
2022-01-07 3:00:00,12.62055605,62.8721387,52.9163101,146.0369331
2022-01-07 4:00:00,-7.683456194,55.37282314,51.44464281,17.5131054
2022-01-07 5:00:00,2.539090891,98.64140185,56.94918385,72.99490231
2022-01-07 6:00:00,30.87196487,73.22905674,1.872471379,61.27316298
2022-01-07 7:00:00,0.78028508,77.69463884,71.12272815,14.71898949
2022-01-07 8:00:00,-3.479730756,87.24628151,71.2394302,40.23005431
2022-01-07 9:00:00,12.02537421,21.56397627,11.54697752,4.266181887
2022-01-07 10:00:00,34.35427043,8.38041591,57.02394424,131.5431433
2022-01-07 11:00:00,0.892487218,48.28944366,56.83611824,91.17742935
2022-01-07 12:00:00,20.24609963,51.40806956,68.24504202,122.2527747
2022-01-07 13:00:00,24.27288269,82.91817799,8.539769214,78.23316786
2022-01-07 14:00:00,0.6936894797,44.37835793,62.65033073,89.92647441
2022-01-07 15:00:00,22.76973569,57.08530255,28.07519507,105.1281717
2022-01-07 16:00:00,6.550240972,52.70709385,50.70029905,136.2017441
2022-01-07 17:00:00,18.45376238,3.820278376,77.33235527,13.76278317
2022-01-07 18:00:00,18.50883698,61.52148966,70.56459364,49.64225921
2022-01-07 19:00:00,14.10986078,82.80432858,11.89030177,106.3539286
2022-01-07 20:00:00,-5.936960348,15.75005481,59.11847871,143.7525845
2022-01-07 21:00:00,27.5886123,59.43317339,96.91165309,147.1211143
2022-01-07 22:00:00,4.435102924,59.36105444,15.67694373,95.71545137
2022-01-07 23:00:00,-1.606667032,16.41849641,85.29070877,29.03977166
2022-01-08 0:00:00,-8.16511863,12.34635737,70.25480806,17.88133671
2022-01-08 1:00:00,16.59018244,98.0051943,77.40033129,141.9065466
2022-01-08 2:00:00,20.49039628,39.37191697,28.19583271,65.08915342
2022-01-08 3:00:00,-9.253547698,22.74217287,28.78889294,29.22240499
2022-01-08 4:00:00,13.04418762,17.13245445,90.60194558,140.0838774
2022-01-08 5:00:00,0.1923098839,66.76017136,35.98320321,15.67864073
2022-01-08 6:00:00,19.03277557,60.94452973,6.301539069,109.4356645
2022-01-08 7:00:00,-2.153510695,64.3552123,60.05967036,93.78945413
2022-01-08 8:00:00,21.09219821,8.800602751,12.4817669,13.16019966
2022-01-08 9:00:00,7.403090584,89.35345835,79.65962414,50.81231935
2022-01-08 10:00:00,32.15284949,38.92663968,64.17464425,22.48960343
2022-01-08 11:00:00,-3.811557513,31.33694064,87.47265052,90.67478888
2022-01-08 12:00:00,5.347985797,46.23614472,78.48372498,71.56695475
2022-01-08 13:00:00,-4.893691544,39.00660657,11.21136483,0.6412686991
2022-01-08 14:00:00,31.61121282,86.35770031,38.10706764,146.3565849
2022-01-08 15:00:00,29.4802709,92.92609752,77.45602499,52.43769748
2022-01-08 16:00:00,1.607373247,30.34532164,41.73414733,38.73065893
2022-01-08 17:00:00,19.69928207,86.39358075,97.23654848,33.36644337
2022-01-08 18:00:00,26.77499901,78.15231295,73.57404499,23.82238443
2022-01-08 19:00:00,14.98403652,93.08076723,1.549991669,149.8705614
2022-01-08 20:00:00,13.83427603,24.57503122,87.99856916,44.26642018
2022-01-08 21:00:00,0.8833530905,57.69591501,10.08047849,60.82702458
2022-01-08 22:00:00,-5.810375449,27.45445847,14.05237242,130.7033874
2022-01-08 23:00:00,30.37470911,82.40944905,73.44924006,96.28312553
2022-01-09 0:00:00,30.51881257,0.5324190571,86.49685594,55.30416176
2022-01-09 1:00:00,18.48956558,56.48191629,53.63496279,134.7492654
2022-01-09 2:00:00,5.256340597,33.92034313,28.90497329,112.4586303
2022-01-09 3:00:00,5.714430858,32.26837071,35.13155453,34.18507613
2022-01-09 4:00:00,22.66800555,64.49063239,34.28893296,96.56084919
2022-01-09 5:00:00,30.3699617,85.14844493,32.66781038,138.3597747
2022-01-09 6:00:00,29.91888909,60.91953914,24.29096718,74.46913177
2022-01-09 7:00:00,25.09439956,85.31729786,60.88670946,110.0418604
2022-01-09 8:00:00,18.89142408,26.45971119,90.04053186,145.6655616
2022-01-09 9:00:00,-6.213701575,51.95018548,30.70824131,103.5621211
2022-01-09 10:00:00,-2.726707866,45.05365391,18.66942975,15.36580346
2022-01-09 11:00:00,30.43493848,1.16448995,83.85776664,36.68393264
2022-01-09 12:00:00,17.28930768,55.68121431,74.17833309,89.2644656
2022-01-09 13:00:00,-9.586132677,66.15243241,93.08370316,41.33337231
2022-01-09 14:00:00,-5.433780571,59.19144044,16.55197356,143.6312558
2022-01-09 15:00:00,19.85757961,73.62798988,14.42513141,60.8028051
2022-01-09 16:00:00,-9.772228727,57.13395285,54.14293943,68.58456086
2022-01-09 17:00:00,-2.763637686,6.675025485,61.44336548,105.240314
2022-01-09 18:00:00,14.69302052,11.64455241,48.01734419,78.6374597
2022-01-09 19:00:00,21.1352839,59.64745775,59.89666363,57.32189503
2022-01-09 20:00:00,19.33825668,27.4979192,18.03797689,11.49568127
2022-01-09 21:00:00,0.09211892573,7.964512903,47.96137542,89.46683843
2022-01-09 22:00:00,22.04806496,42.96027434,65.80925609,130.1370046
2022-01-09 23:00:00,0.6762089374,55.43225981,43.27064492,102.8643663
2022-01-10 0:00:00,4.642986417,32.87459883,67.94473358,57.22425151
2022-01-10 1:00:00,23.59211323,72.04337022,45.11912806,19.15890969
2022-01-10 2:00:00,19.23348046,64.37706081,33.35995808,122.450728
2022-01-10 3:00:00,28.21505347,33.28183611,30.36050471,141.2622543
2022-01-10 4:00:00,19.59258015,75.48725289,41.0902059,58.24094862
2022-01-10 5:00:00,15.57388715,64.86950425,2.308962268,109.2963284
2022-01-10 6:00:00,-5.784635448,63.74453787,66.85251384,61.61451598
2022-01-10 7:00:00,6.547211138,55.34277008,84.5105641,75.34004083
2022-01-10 8:00:00,1.934106546,1.138966809,35.46270944,125.4714571
2022-01-10 9:00:00,0.9795339521,69.65071835,4.603313614,12.51365133
2022-01-10 10:00:00,33.78547496,37.60417911,98.67755974,79.55030232
2022-01-10 11:00:00,7.68939761,94.26097102,26.36982555,32.1930412
2022-01-10 12:00:00,30.14209498,81.79847711,12.66211217,50.97089182
2022-01-10 13:00:00,18.40123817,58.76944695,36.9752508,96.6643237
2022-01-10 14:00:00,25.76650866,25.21819818,73.85570406,4.084261851
2022-01-10 15:00:00,12.61866919,20.37173933,29.39165969,89.07376485
2022-01-10 16:00:00,15.96067481,34.03848377,57.47032039,42.51633592
2022-01-10 17:00:00,12.16329622,47.65679436,41.55599944,100.4226541
2022-01-10 18:00:00,-1.214065549,29.606551,11.77639923,21.23720279
2022-01-10 19:00:00,22.51034519,51.49294954,33.02870125,110.3717406
2022-01-10 20:00:00,2.63475631,16.53704255,72.48705057,96.84595796
2022-01-10 21:00:00,-8.905781511,97.77128128,61.20038973,145.6862749
2022-01-10 22:00:00,19.04625332,10.7924555,11.97783799,136.6853045
2022-01-10 23:00:00,-2.030019427,93.19441397,16.33224097,42.49542948
2022-01-11 0:00:00,32.3206363,91.35780114,64.07333593,4.097485909
2022-01-11 1:00:00,32.92678597,52.53604818,81.34154143,98.30528417
2022-01-11 2:00:00,31.16889756,72.49102718,34.9474496,90.43310835
2022-01-11 3:00:00,6.657141511,43.6048298,59.53107518,4.114315315
2022-01-11 4:00:00,-9.304452256,63.00345775,17.06435888,18.40162938
2022-01-11 5:00:00,31.77433532,34.05759374,31.13763369,87.70525568
2022-01-11 6:00:00,9.268286674,30.11590198,2.027020567,136.7740896
2022-01-11 7:00:00,33.49946686,57.82297862,76.82759478,135.9750415
2022-01-11 8:00:00,33.36289897,49.81296742,40.10098198,22.72275819
2022-01-11 9:00:00,28.3854255,57.95363691,81.61255737,57.68609196
2022-01-11 10:00:00,3.250200143,28.66605813,70.8372996,6.480429653
2022-01-11 11:00:00,7.329397787,36.69578318,82.87442657,70.39077695
2022-01-11 12:00:00,28.30115022,8.389796063,28.56586696,112.962519
2022-01-11 13:00:00,4.261490232,5.227637227,18.51087304,118.4959067
2022-01-11 14:00:00,-2.372826399,25.34571297,97.19056827,74.84841999
2022-01-11 15:00:00,15.05605681,7.424685933,71.7327787,14.38045121
2022-01-11 16:00:00,32.12696484,10.37747086,83.40422679,57.20459628
2022-01-11 17:00:00,21.32134085,81.29284054,1.313337371,139.815294
2022-01-11 18:00:00,15.65275265,3.887369702,35.44616203,34.44188348
2022-01-11 19:00:00,-5.62705778,65.89427939,74.28166906,47.96316749
2022-01-11 20:00:00,17.6753252,27.25577488,7.798283299,112.0240763
2022-01-11 21:00:00,34.55242325,87.15456807,56.73399296,110.0371183
2022-01-11 22:00:00,-3.696219314,48.49922846,42.90727675,136.8303432
2022-01-11 23:00:00,13.32483436,30.55764593,1.761650714,58.21780361
2022-01-12 0:00:00,29.48178824,51.76389357,23.59755771,77.18980858
2022-01-12 1:00:00,23.3345878,38.1958019,28.47919891,70.10886918
2022-01-12 2:00:00,21.36570834,56.43010647,11.18599463,139.1628257
2022-01-12 3:00:00,21.61178378,11.45328683,63.15369097,115.3995883
2022-01-12 4:00:00,6.177101805,99.69905028,24.23978763,124.716267
2022-01-12 5:00:00,3.211632992,42.55558777,27.76194996,19.96474032
2022-01-12 6:00:00,26.421252,34.82306397,89.82385982,118.7770039
2022-01-12 7:00:00,26.45510276,71.02098483,46.71230927,64.94681491
2022-01-12 8:00:00,29.01825434,36.38994065,39.2128147,3.500802425
2022-01-12 9:00:00,31.09582487,83.3274305,72.38710383,9.013252911
2022-01-12 10:00:00,13.01040795,45.42707244,90.96137969,101.686191
2022-01-12 11:00:00,12.56823326,71.95584133,2.503633624,55.80186617
2022-01-12 12:00:00,25.92328305,10.74532164,44.82388466,130.217336
2022-01-12 13:00:00,19.24837688,84.61191856,61.07813561,110.1409701
2022-01-12 14:00:00,21.58850948,73.57179868,31.85630981,3.25200175
2022-01-12 15:00:00,25.81067012,21.17167785,77.24077221,103.0332468
2022-01-12 16:00:00,30.05024038,14.52860097,97.14770703,28.85287091
2022-01-12 17:00:00,5.209782058,31.62923487,94.34273663,63.38738531
2022-01-12 18:00:00,6.901232869,97.6070586,26.59825394,93.71028032
2022-01-12 19:00:00,-5.770812707,25.68315746,22.63382784,130.9076762
2022-01-12 20:00:00,16.02260634,45.61272089,95.7490531,68.41468326
2022-01-12 21:00:00,-8.382597679,3.002022572,45.86284874,121.2735681
2022-01-12 22:00:00,10.95191082,39.72275296,20.82977231,117.4448494
2022-01-12 23:00:00,14.41900856,57.13200154,70.69969636,62.18077693
2022-01-13 0:00:00,2.894356346,95.31246125,28.44203239,75.14702451
2022-01-13 1:00:00,16.58749673,51.67360449,26.72469751,105.0727515
2022-01-13 2:00:00,-8.627488753,81.91073262,87.92490431,4.672265197
2022-01-13 3:00:00,-8.319331506,54.71276426,16.24791534,133.6217121
2022-01-13 4:00:00,27.01702523,4.078501344,6.439294647,115.4724239
2022-01-13 5:00:00,6.208578864,31.50082752,26.91864402,37.41238221
2022-01-13 6:00:00,-4.282276931,57.55495078,60.69454128,147.176993
2022-01-13 7:00:00,13.5009467,95.05939659,12.30878534,26.90855289
2022-01-13 8:00:00,24.64970989,85.91303598,47.15946723,137.1130011
2022-01-13 9:00:00,-0.2880537626,22.83556142,62.73371104,48.67101875
2022-01-13 10:00:00,18.03007141,22.010983,84.87369926,114.4720065
2022-01-13 11:00:00,-6.159364075,20.11729671,22.98695912,68.45648899
2022-01-13 12:00:00,-7.674322547,92.24988963,81.73463234,110.4701081
2022-01-13 13:00:00,13.91095842,85.26661531,23.49062611,23.36745719
2022-01-13 14:00:00,14.32858047,77.48834323,67.67665412,40.42596876
2022-01-13 15:00:00,18.68434557,39.27351142,43.06735715,14.97867367
2022-01-13 16:00:00,22.67411002,50.43807043,11.46812424,129.7715972
2022-01-13 17:00:00,33.91334358,46.43317448,71.42634628,44.44394817
2022-01-13 18:00:00,13.23351567,25.33981076,21.77626185,104.1714344
2022-01-13 19:00:00,4.533041282,50.50280461,17.6623426,123.0331797
2022-01-13 20:00:00,25.78337876,3.049654785,35.83229286,135.2127355
2022-01-13 21:00:00,2.187451307,13.18103735,65.32902448,15.9445673
2022-01-13 22:00:00,9.753713932,88.65895962,23.39964788,133.95224
2022-01-13 23:00:00,-6.46946284,75.1679767,18.36615388,29.58791666
2022-01-14 0:00:00,-8.859216546,42.28684091,0.9953625713,110.5353017
2022-01-14 1:00:00,33.31917866,51.71503623,47.16430971,109.3273529
2022-01-14 2:00:00,27.61910542,36.9998886,42.86455693,1.275471261
2022-01-14 3:00:00,21.31883927,74.07798672,23.38677436,33.09358625
2022-01-14 4:00:00,8.402882499,78.41871792,5.365216401,73.7862772
2022-01-14 5:00:00,-2.201755597,76.32851902,42.92558746,63.005206
2022-01-14 6:00:00,-2.96033308,72.26117248,78.82051111,137.786022
2022-01-14 7:00:00,1.260930417,20.45043387,71.52821313,53.96113043
2022-01-14 8:00:00,14.71519991,33.79699792,86.07948899,140.5475572
2022-01-14 9:00:00,22.15681652,46.9845435,0.9582687713,68.91439776
2022-01-14 10:00:00,19.70888195,33.07929914,96.64193168,144.6529345
2022-01-14 11:00:00,2.597025363,75.49402002,34.14122526,110.6032215
2022-01-14 12:00:00,32.96893763,32.93535242,99.03977961,124.4001887
2022-01-14 13:00:00,23.20536125,13.82320868,25.26194606,15.73153325
2022-01-14 14:00:00,14.94593236,39.9040452,47.15363876,87.92121499
2022-01-14 15:00:00,17.52743358,97.99144328,35.39276766,21.40505397
2022-01-14 16:00:00,8.882002809,22.58814129,35.5760715,44.64315031
2022-01-14 17:00:00,1.147894528,61.21586589,84.22820987,93.53481093
2022-01-14 18:00:00,6.018770539,43.29730498,74.64189397,108.9338557
2022-01-14 19:00:00,24.10307497,7.102456765,99.21514352,5.877567302
2022-01-14 20:00:00,-9.352293012,48.7876606,61.35146827,79.64155966
2022-01-14 21:00:00,-4.776731177,70.21643286,46.32566044,84.79709794
2022-01-14 22:00:00,-7.929881109,51.32199758,9.007386295,11.82419957
2022-01-14 23:00:00,-8.167203896,87.21060637,99.65614195,75.10320513
2022-01-15 0:00:00,28.49572628,28.89370167,55.15306529,107.076342
2022-01-15 1:00:00,21.66460367,8.62491713,70.04774697,7.984092731
2022-01-15 2:00:00,11.33782231,93.65656117,40.67423872,114.0401664
2022-01-15 3:00:00,-5.597462771,37.81963495,54.77157082,86.46397574
2022-01-15 4:00:00,12.12271438,57.64055515,94.25777319,124.9840812
2022-01-15 5:00:00,11.30622969,79.20031261,16.64194379,32.70938593
2022-01-15 6:00:00,-2.205915854,32.43136639,29.23725843,124.9910526
2022-01-15 7:00:00,9.523324216,71.61645382,15.20597278,14.18414629
2022-01-15 8:00:00,7.932713048,13.54188498,79.22159038,60.57445447
2022-01-15 9:00:00,17.71325441,29.12937472,6.204526042,29.92271873
2022-01-15 10:00:00,18.57921429,14.47106361,8.163164985,131.4031248
2022-01-15 11:00:00,-7.96131956,81.12305584,29.84941128,105.7379724
2022-01-15 12:00:00,6.857567658,22.26492352,51.41881809,3.804266574
2022-01-15 13:00:00,18.16369621,71.74035554,40.62748006,1.428503342
2022-01-15 14:00:00,12.64113164,94.32983972,4.481631067,43.68738817
2022-01-15 15:00:00,28.54204285,52.77722091,95.74915579,21.49246714
2022-01-15 16:00:00,19.64121342,54.00291923,95.28695204,94.54567163
2022-01-15 17:00:00,-2.667950781,46.10335681,27.93563232,99.56954008
2022-01-15 18:00:00,-6.824406367,32.58901434,73.15256153,141.2926355
2022-01-15 19:00:00,18.90886752,47.56550309,57.85754114,142.8059887
2022-01-15 20:00:00,-8.806991026,60.28075323,23.7476695,98.83450581
2022-01-15 21:00:00,16.35990116,98.59915722,26.21715517,0.8512669279
2022-01-15 22:00:00,32.31036086,93.77645593,49.11531743,53.84968749
2022-01-15 23:00:00,15.896338,86.21529583,41.92369415,76.97122699
2022-01-16 0:00:00,7.467646679,88.91305357,29.12293282,74.87696348
2022-01-16 1:00:00,18.94796983,46.78491833,80.75115963,90.50109443
2022-01-16 2:00:00,10.62138007,65.74443272,48.14629176,144.0827224
2022-01-16 3:00:00,14.55275552,89.50667229,65.48480624,132.7789038
2022-01-16 4:00:00,32.36591639,39.2950765,18.92735002,16.33620502
2022-01-16 5:00:00,7.374618701,96.17624783,53.35076625,39.89705871
2022-01-16 6:00:00,33.25357537,41.57860621,31.79760494,124.9664126
2022-01-16 7:00:00,30.74077889,60.10826654,52.64136104,123.6460363
2022-01-16 8:00:00,-1.189398934,70.98047133,78.08258334,41.30560862
2022-01-16 9:00:00,-6.878741461,95.05920131,76.89132101,109.5882046
2022-01-16 10:00:00,-5.464989938,24.46162741,35.4220678,100.8056068
2022-01-16 11:00:00,-9.180017846,74.61309782,69.42771171,71.02859475
2022-01-16 12:00:00,-5.750066766,52.08155861,94.12899504,30.2182429
2022-01-16 13:00:00,20.7353048,26.85571406,62.56693299,133.2964771
